,date,active_median,active_05,active_25,active_75,active_95,infectious_median,infectious_05,infectious_25,infectious_75,infectious_95,symptoms_median,symptoms_05,symptoms_25,symptoms_75,symptoms_95,hospitalized_median,hospitalized_05,hospitalized_25,hospitalized_75,hospitalized_95,icu_median,icu_05,icu_25,icu_75,icu_95,dead_median,dead_05,dead_25,dead_75,dead_95,immune_median,immune_05,immune_25,immune_75,immune_95
73,2020-05-24,3433.0,2253.8,2925.25,3805.5,4223.65,27.5,1.9000000000000004,14.75,43.0,68.79999999999995,9874.5,7597.950000000001,8662.5,11872.0,13454.25,16.5,7.800000000000001,12.25,21.0,28.0,5.0,3.0,4.0,6.75,8.549999999999997,107.5,79.45,89.25,130.5,145.55,16250.5,13885.2,15282.5,17862.5,19289.75
74,2020-05-25,3403.5,2234.8999999999996,2906.5,3776.25,4190.699999999999,25.0,1.9000000000000004,16.25,41.5,68.79999999999995,9876.0,7597.950000000001,8662.75,11875.75,13457.5,15.5,7.800000000000001,12.0,21.0,27.0,4.0,2.0,3.25,6.75,9.0,107.5,80.80000000000001,89.25,130.5,146.64999999999998,16255.0,13889.5,15285.0,17865.5,19295.4
75,2020-05-26,3379.5,2212.2,2890.25,3760.5,4161.799999999999,22.0,1.9000000000000004,14.0,40.0,68.34999999999995,9878.5,7597.950000000001,8663.0,11877.75,13460.75,14.5,7.800000000000001,12.0,20.0,24.099999999999994,4.0,2.0,3.0,6.0,9.0,108.0,80.80000000000001,89.5,130.5,148.1,16263.0,13892.7,15288.75,17869.5,19300.5
76,2020-05-27,3361.0,2199.25,2873.25,3752.0,4137.799999999999,21.5,1.9000000000000004,13.0,37.75,63.949999999999974,9880.5,7598.950000000001,8663.25,11881.5,13466.0,14.0,7.3500000000000005,11.25,18.75,23.099999999999994,4.0,2.0,3.0,5.75,9.0,108.0,81.25,89.5,130.5,149.1,16267.5,13896.35,15290.75,17873.0,19303.949999999997
77,2020-05-28,3347.0,2178.5,2857.25,3739.75,4113.599999999999,21.0,2.0,12.5,41.0,65.29999999999998,9883.0,7598.950000000001,8663.5,11886.5,13468.55,13.5,6.9,10.25,17.75,21.549999999999997,4.0,2.0,3.0,5.75,8.0,108.5,81.25,89.5,130.5,149.1,16272.5,13900.35,15293.75,17876.5,19307.5
78,2020-05-29,3332.0,2165.55,2839.25,3729.0,4087.7999999999997,21.0,3.0,12.0,38.0,67.55,9884.5,7598.950000000001,8663.5,11890.0,13472.2,13.0,6.45,9.25,16.75,20.0,3.5,2.0,3.0,5.0,8.0,109.0,81.25,90.25,130.5,149.1,16281.5,13902.25,15297.75,17882.5,19309.050000000003
79,2020-05-30,3311.0,2160.0,2830.75,3719.75,4073.8999999999996,23.5,3.45,14.0,38.25,63.19999999999999,9887.5,7598.950000000001,8663.75,11894.75,13474.849999999999,13.0,6.45,9.0,16.5,19.549999999999997,3.0,2.0,2.25,5.0,7.549999999999997,109.0,81.25,91.0,131.25,150.2,16286.5,13904.15,15299.5,17889.25,19310.85
80,2020-05-31,3295.5,2148.1000000000004,2819.5,3713.5,4058.8999999999996,22.0,3.0,12.0,38.25,63.29999999999998,9892.0,7598.950000000001,8664.75,11896.75,13477.599999999999,12.5,6.0,8.25,15.0,19.0,3.0,2.0,2.25,4.0,7.549999999999997,109.5,81.25,91.0,132.0,151.2,16290.5,13905.7,15301.25,17893.5,19313.85
81,2020-06-01,3272.0,2144.95,2808.25,3691.25,4043.3999999999996,23.0,4.0,14.25,42.0,60.099999999999994,9895.5,7598.950000000001,8665.0,11901.0,13483.9,11.5,6.0,8.0,15.0,19.099999999999994,3.0,2.0,2.0,4.0,7.549999999999997,110.0,81.25,91.0,132.0,152.2,16297.0,13907.25,15305.25,17897.25,19314.4
82,2020-06-02,3260.5,2144.05,2792.75,3673.5,4030.55,25.0,5.45,13.25,42.25,57.19999999999999,9898.5,7598.950000000001,8665.25,11903.0,13485.349999999999,10.5,5.45,7.0,14.0,18.0,3.0,1.0,2.0,4.0,7.0,110.0,81.7,91.0,132.0,153.29999999999998,16301.0,13910.15,15307.75,17899.75,19316.949999999997
83,2020-06-03,3249.5,2151.3999999999996,2788.5,3666.0,4024.8999999999996,23.5,5.45,11.0,38.0,59.0,9901.0,7599.5,8665.5,11905.75,13488.45,10.0,5.45,7.0,14.0,17.099999999999994,3.0,1.0,2.0,4.0,6.0,110.0,81.7,91.0,132.0,153.29999999999998,16306.0,13916.6,15308.75,17905.25,19320.6
84,2020-06-04,3240.5,2153.7,2782.25,3660.5,4016.3499999999995,24.0,5.0,11.5,42.5,54.64999999999999,9905.0,7599.5,8667.25,11910.75,13492.0,9.0,5.0,7.0,13.0,17.0,3.0,1.0,2.0,3.75,6.0,110.0,82.25,91.0,132.0,153.29999999999998,16313.5,13919.8,15310.5,17910.0,19323.15
85,2020-06-05,3234.0,2152.75,2772.75,3647.25,4007.1499999999996,26.0,5.3500000000000005,15.0,49.0,60.19999999999999,9910.0,7599.5,8668.0,11912.5,13494.55,9.0,5.0,6.25,11.75,17.099999999999994,3.0,1.0,2.0,3.75,6.0,110.5,82.7,91.0,132.0,153.29999999999998,16316.5,13922.25,15315.75,17913.25,19325.6
86,2020-06-06,3234.0,2163.2,2765.0,3645.25,4005.15,27.5,6.45,17.0,53.5,65.55,9913.0,7599.5,8668.75,11915.25,13496.1,8.5,5.0,6.0,11.75,16.099999999999994,3.0,1.0,2.0,3.0,5.549999999999997,110.5,82.7,91.25,132.75,154.29999999999998,16322.0,13929.25,15319.5,17917.25,19328.7
87,2020-06-07,3232.0,2178.5,2762.0,3641.0,4001.6499999999996,35.5,9.0,21.5,57.0,73.1,9917.5,7599.95,8670.75,11920.0,13498.55,8.5,5.0,6.0,10.75,15.549999999999997,2.0,1.0,2.0,3.0,5.549999999999997,110.5,82.7,91.5,132.75,154.29999999999998,16330.0,13933.6,15322.5,17921.75,19329.800000000003
88,2020-06-08,3232.0,2188.25,2762.75,3637.75,3994.85,37.0,10.9,23.75,64.0,79.29999999999998,9925.0,7600.85,8672.25,11922.75,13501.65,8.0,4.0,6.0,11.0,14.0,2.0,1.0,1.25,3.0,5.0,110.5,82.7,92.25,133.25,154.29999999999998,16334.5,13939.7,15329.25,17924.5,19330.35
89,2020-06-09,3234.5,2200.95,2764.25,3638.25,3994.3999999999996,41.0,13.0,31.0,73.0,87.1,9935.5,7600.85,8673.75,11927.75,13505.2,7.5,3.45,5.0,10.0,14.0,2.0,1.0,1.0,3.0,5.0,111.0,82.7,92.5,133.25,154.84999999999997,16344.0,13948.900000000001,15334.75,17929.5,19332.0
90,2020-06-10,3235.0,2224.3,2769.0,3634.25,3994.2,47.5,16.9,36.25,77.75,91.1,9941.0,7601.4,8674.75,11934.25,13511.05,7.0,3.45,5.0,10.5,13.549999999999997,2.0,1.0,1.0,3.0,4.549999999999997,111.0,82.7,92.5,133.25,155.39999999999998,16356.5,13953.25,15342.25,17933.5,19334.550000000003
91,2020-06-11,3241.0,2245.2,2779.75,3627.25,3997.4,54.5,20.0,36.0,83.5,99.19999999999999,9953.0,7602.4,8675.5,11940.25,13516.6,7.0,3.0,5.0,9.0,13.549999999999997,2.0,1.0,1.0,3.0,4.0,111.0,82.7,92.5,134.0,155.84999999999997,16363.5,13960.55,15352.0,17939.0,19340.65
92,2020-06-12,3246.0,2275.6000000000004,2783.0,3626.25,3999.1499999999996,61.0,24.35,47.75,97.25,111.19999999999999,9964.5,7605.5,8676.5,11948.75,13520.150000000001,6.0,2.45,5.0,9.0,14.0,2.0,1.0,1.0,3.0,4.0,111.5,82.7,92.5,134.0,155.84999999999997,16370.0,13964.95,15358.25,17944.0,19347.85
93,2020-06-13,3249.5,2307.3500000000004,2795.5,3631.75,4004.0999999999995,68.0,29.450000000000003,53.25,106.75,128.29999999999998,9975.0,7607.05,8677.5,11956.0,13525.05,6.0,2.45,5.0,9.0,13.549999999999997,2.0,1.0,1.0,3.0,4.0,111.5,82.7,92.5,134.25,156.29999999999998,16381.5,13973.7,15370.75,17949.0,19350.85
94,2020-06-14,3262.0,2342.85,2813.0,3637.0,4011.3499999999995,74.5,31.9,60.25,108.25,137.2,9988.5,7610.049999999999,8678.5,11961.75,13533.95,6.0,2.45,4.25,9.0,12.099999999999994,2.0,1.0,1.0,3.0,4.0,112.0,82.7,92.5,134.25,156.29999999999998,16397.5,13981.099999999999,15384.5,17955.75,19356.5
95,2020-06-15,3273.0,2362.55,2822.25,3645.75,4015.25,86.5,38.9,65.25,122.75,153.95,10006.5,7612.6,8680.25,11971.5,13540.849999999999,6.0,2.45,4.0,9.0,12.099999999999994,2.0,0.4500000000000002,1.0,3.0,4.0,112.0,82.7,92.5,134.25,156.84999999999997,16416.5,13987.95,15394.0,17965.0,19362.45
96,2020-06-16,3283.0,2399.05,2836.25,3661.5,4024.7999999999997,95.0,44.45,72.25,124.75,171.55,10023.5,7616.799999999999,8682.25,11980.5,13548.75,6.0,2.0,4.0,9.0,11.549999999999997,2.0,0.0,1.0,3.0,4.0,112.0,82.7,92.5,134.25,156.84999999999997,16440.0,13995.05,15408.25,17978.5,19373.05
97,2020-06-17,3297.0,2436.45,2850.0,3685.75,4038.6499999999996,110.5,51.9,79.5,141.5,194.55,10043.0,7621.0,8685.0,11993.5,13559.2,6.5,2.0,4.0,8.75,13.099999999999994,2.0,0.0,1.0,3.0,4.0,112.5,83.25,92.5,134.5,157.39999999999998,16461.5,14003.150000000001,15421.75,17988.75,19383.55
98,2020-06-18,3309.5,2478.6499999999996,2870.0,3710.0,4059.7999999999997,130.5,57.35,88.5,153.5,206.2,10065.5,7626.55,8689.75,12004.75,13572.099999999999,7.0,1.4500000000000002,3.25,8.0,13.099999999999994,2.0,0.0,1.0,3.0,4.0,112.5,83.25,93.25,134.5,157.39999999999998,16484.5,14012.45,15438.5,18001.25,19395.15
99,2020-06-19,3329.5,2517.8,2892.0,3753.0,4071.3499999999995,137.5,61.6,97.5,169.75,226.84999999999997,10085.5,7633.299999999999,8696.0,12017.25,13579.650000000001,6.5,1.4500000000000002,4.0,8.75,12.0,2.0,0.0,1.0,3.0,4.0,112.5,83.25,93.25,134.5,157.39999999999998,16520.0,14024.4,15455.5,18018.0,19408.5
100,2020-06-20,3358.0,2576.3,2929.25,3807.25,4090.5,143.0,75.45,108.25,182.0,233.55,10109.5,7640.5,8702.75,12030.5,13593.25,6.0,2.0,4.0,8.75,12.0,1.0,0.0,1.0,3.0,4.0,113.5,83.25,93.25,134.5,157.39999999999998,16554.5,14037.45,15474.25,18036.75,19427.4
101,2020-06-21,3376.5,2629.6000000000004,2950.75,3837.0,4110.65,154.5,84.25,109.75,197.75,252.55,10137.0,7647.5,8709.5,12049.75,13608.95,6.0,1.4500000000000002,4.0,9.0,12.0,2.0,0.0,1.0,3.0,4.549999999999997,113.5,83.25,94.0,134.5,157.39999999999998,16586.5,14049.25,15498.0,18049.25,19441.1
102,2020-06-22,3395.5,2703.3,2971.5,3871.5,4136.6,173.0,96.80000000000001,121.25,217.25,275.75,10165.0,7657.45,8717.5,12062.5,13625.2,7.0,1.4500000000000002,4.0,8.75,12.099999999999994,1.5,0.0,1.0,3.0,4.099999999999994,113.5,83.25,94.25,134.5,157.95,16621.0,14061.95,15526.25,18072.25,19462.649999999998
103,2020-06-23,3431.0,2758.3999999999996,2994.25,3910.75,4166.299999999999,193.0,104.85,140.0,245.75,297.75,10195.5,7665.450000000001,8728.0,12085.5,13640.75,7.0,1.4500000000000002,4.0,8.0,12.649999999999991,1.0,0.0,0.25,2.0,4.6499999999999915,113.5,83.25,94.25,135.5,158.39999999999998,16667.0,14077.35,15555.75,18095.5,19489.199999999997
104,2020-06-24,3456.0,2830.45,3033.75,3947.5,4204.549999999999,218.5,123.14999999999999,156.0,268.25,320.5,10226.0,7676.45,8741.0,12107.75,13659.599999999999,7.0,1.4500000000000002,4.0,9.0,12.549999999999997,1.0,0.0,0.25,2.75,3.549999999999997,113.5,83.25,94.25,136.5,158.39999999999998,16686.5,14102.650000000001,15581.5,18121.25,19509.5
105,2020-06-25,3484.5,2875.9,3077.5,3993.0,4256.25,249.5,136.9,155.75,286.75,359.54999999999995,10263.0,7686.6,8752.0,12127.25,13679.900000000001,7.0,1.4500000000000002,4.25,9.75,13.549999999999997,1.0,0.0,0.0,2.75,3.549999999999997,113.5,83.25,94.25,136.5,158.39999999999998,16715.5,14124.3,15617.75,18149.25,19536.7
106,2020-06-26,3508.0,2926.75,3139.0,4039.75,4283.799999999999,277.0,148.45,172.5,325.5,379.65,10301.5,7703.25,8773.0,12152.75,13701.849999999999,7.0,1.4500000000000002,5.25,9.0,13.099999999999994,1.0,0.0,0.25,3.0,3.549999999999997,113.5,83.69999999999999,94.25,136.5,158.39999999999998,16745.0,14145.45,15662.5,18179.5,19572.7
107,2020-06-27,3535.0,2980.6,3210.75,4066.75,4325.549999999999,306.5,158.5,196.0,353.75,413.2,10336.5,7720.65,8791.25,12178.0,13724.35,7.0,2.0,6.0,9.75,13.0,1.0,0.0,0.25,3.0,3.549999999999997,114.0,83.69999999999999,95.0,136.5,158.39999999999998,16771.5,14169.2,15703.0,18214.25,19608.8
108,2020-06-28,3565.0,3030.9,3292.75,4111.75,4380.4,322.5,176.45,197.0,381.25,437.54999999999995,10378.5,7735.049999999999,8811.25,12201.75,13760.05,8.0,2.45,6.0,10.75,13.0,1.0,0.0,0.0,3.0,4.099999999999994,114.0,84.25,95.0,136.75,158.84999999999997,16805.5,14196.1,15754.0,18248.5,19644.85
109,2020-06-29,3609.0,3082.5,3372.0,4181.0,4444.45,337.5,181.75,204.0,397.5,448.75,10415.5,7751.1,8833.75,12244.0,13788.599999999999,7.0,3.0,6.0,11.0,13.549999999999997,1.5,0.0,0.25,3.0,4.099999999999994,114.0,84.25,95.0,137.0,158.84999999999997,16842.0,14223.400000000001,15814.5,18283.0,19697.799999999996
110,2020-06-30,3659.5,3126.6499999999996,3431.5,4245.0,4505.8,343.5,194.45,215.5,411.5,465.65,10454.0,7772.049999999999,8850.5,12277.75,13815.8,8.0,3.0,6.0,11.0,14.099999999999994,2.0,0.0,0.25,2.75,4.549999999999997,114.0,84.7,95.25,137.0,158.84999999999997,16879.5,14255.1,15870.25,18327.5,19747.799999999996
111,2020-07-01,3707.5,3174.1000000000004,3482.0,4293.0,4567.85,351.5,197.35000000000002,237.5,417.25,487.3499999999999,10492.5,7792.75,8872.5,12312.75,13849.400000000001,8.5,3.0,6.0,10.75,13.549999999999997,2.0,0.0,1.0,2.0,4.0,114.0,84.7,95.25,137.0,158.84999999999997,16918.0,14285.4,15923.25,18369.75,19801.35
112,2020-07-02,3749.0,3222.05,3524.5,4333.25,4629.9,366.0,212.0,246.75,429.5,516.3999999999999,10540.0,7814.15,8898.5,12353.25,13878.4,9.0,3.45,6.25,10.75,14.549999999999997,2.0,0.0,1.0,2.0,5.549999999999997,114.0,84.7,95.25,137.0,159.29999999999998,16964.0,14323.8,15971.75,18410.5,19852.699999999997
113,2020-07-03,3816.5,3262.2,3573.75,4375.75,4693.1,367.0,222.15,258.0,447.5,533.3,10576.0,7838.65,8924.25,12380.75,13908.599999999999,9.0,3.45,6.25,11.75,15.649999999999991,2.0,0.0,1.0,2.0,5.099999999999994,114.0,84.7,96.0,137.0,159.29999999999998,17006.0,14360.95,16017.5,18448.5,19909.35
114,2020-07-04,3898.5,3297.85,3635.5,4423.0,4756.549999999999,378.0,224.9,265.25,476.25,553.2,10623.5,7863.699999999999,8949.0,12415.75,13949.599999999999,9.5,3.0,6.25,12.0,18.099999999999994,2.0,0.0,1.0,3.0,5.099999999999994,114.0,85.15,96.0,137.75,159.29999999999998,17046.5,14394.7,16073.0,18487.25,19964.799999999996
115,2020-07-05,3966.5,3334.25,3656.75,4480.5,4803.5,392.5,231.89999999999998,276.75,491.25,586.8499999999999,10667.5,7891.6,8973.0,12453.75,13986.05,10.0,3.45,7.25,13.75,16.549999999999997,2.0,0.0,1.0,3.0,5.099999999999994,114.0,85.15,96.0,137.75,159.29999999999998,17098.0,14439.75,16133.25,18527.75,20022.299999999996
116,2020-07-06,4032.0,3359.4,3685.0,4521.5,4850.35,401.0,246.0,295.25,507.25,608.9499999999998,10713.5,7916.200000000001,8998.0,12490.75,14028.15,11.0,4.45,7.25,14.0,18.749999999999986,2.0,0.0,1.0,3.0,5.099999999999994,114.0,85.15,96.5,138.0,159.29999999999998,17148.0,14485.75,16179.5,18576.0,20084.05
117,2020-07-07,4061.0,3387.2,3717.75,4563.25,4904.549999999999,416.0,259.35,306.25,524.25,628.05,10763.0,7940.700000000001,9028.0,12528.75,14068.55,11.0,5.0,8.0,13.75,19.84999999999998,2.0,0.4500000000000002,1.0,3.0,4.549999999999997,114.0,85.6,96.75,138.0,160.95,17200.5,14534.25,16233.75,18625.75,20151.6
118,2020-07-08,4103.5,3407.8,3747.5,4600.75,4954.9,432.5,268.15,310.75,542.75,658.0,10815.5,7970.200000000001,9056.75,12570.25,14108.65,11.5,5.45,8.25,15.0,20.749999999999986,2.0,0.4500000000000002,1.0,3.0,5.0,114.0,85.6,96.75,138.75,160.95,17260.0,14578.75,16285.25,18679.0,20215.949999999997
119,2020-07-09,4152.5,3441.5,3770.75,4644.75,4999.299999999999,443.0,267.5,307.5,544.75,680.0,10867.0,7999.85,9083.0,12610.5,14153.900000000001,12.0,5.45,8.25,16.0,21.549999999999997,2.0,0.4500000000000002,1.0,3.0,5.0,115.0,85.6,97.75,139.5,161.95,17332.0,14620.65,16360.25,18731.25,20290.699999999997
120,2020-07-10,4198.5,3464.9,3807.0,4674.0,5048.299999999999,455.5,263.35,308.25,566.75,700.1999999999999,10922.0,8034.0,9111.5,12651.0,14200.3,13.5,7.0,9.25,18.5,21.549999999999997,2.0,1.0,1.0,3.0,6.099999999999994,115.5,85.6,97.75,140.25,161.95,17393.5,14671.55,16440.25,18799.75,20355.649999999994
121,2020-07-11,4245.0,3479.9,3840.75,4722.5,5086.15,465.0,255.85,314.5,577.5,726.55,10969.5,8060.85,9141.25,12698.0,14243.8,13.5,7.0,10.25,18.0,22.549999999999997,2.0,0.4500000000000002,1.0,3.75,6.099999999999994,115.5,86.15,97.75,140.25,161.95,17465.0,14721.150000000001,16518.0,18854.5,20432.35
122,2020-07-12,4289.5,3503.15,3875.25,4779.0,5126.9,470.0,262.9,321.25,593.75,741.65,11025.5,8095.35,9174.0,12747.5,14287.9,14.0,6.45,10.25,18.0,22.549999999999997,2.0,0.0,1.25,4.0,6.099999999999994,116.0,86.15,98.0,141.0,161.95,17541.0,14776.6,16604.25,18913.75,20503.699999999997
123,2020-07-13,4331.5,3526.45,3905.25,4812.75,5187.9,472.0,270.8,340.75,605.0,751.4,11084.0,8124.85,9208.0,12793.5,14336.4,15.0,7.45,11.25,19.0,23.0,2.0,0.0,1.0,4.0,6.099999999999994,116.5,86.15,99.5,141.75,162.39999999999998,17618.0,14836.150000000001,16682.5,18986.75,20582.35
124,2020-07-14,4379.5,3543.0,3937.0,4835.75,5253.7,480.5,275.8,330.75,617.75,759.55,11136.0,8154.4,9235.75,12831.5,14382.65,15.0,7.45,13.25,18.0,24.0,2.5,0.4500000000000002,1.0,4.0,5.549999999999997,116.5,86.15,99.5,141.75,162.84999999999997,17702.0,14892.35,16757.0,19045.5,20667.449999999997
125,2020-07-15,4416.0,3564.3,3967.25,4868.25,5292.9,472.5,275.35,346.25,631.25,777.55,11195.5,8185.2,9266.5,12878.75,14428.55,16.0,7.45,13.0,18.0,24.549999999999997,2.5,1.0,1.0,4.0,5.549999999999997,116.5,86.15,99.5,141.75,163.75,17786.5,14966.95,16840.75,19108.5,20744.0
126,2020-07-16,4455.5,3591.95,4001.0,4887.75,5353.9,479.5,273.7,345.25,629.25,783.0999999999999,11258.0,8218.85,9293.75,12920.25,14476.0,16.5,8.45,13.25,18.0,26.099999999999994,3.0,1.0,1.25,3.0,5.0,117.0,86.15,100.25,141.75,165.39999999999998,17868.5,15042.65,16900.75,19173.5,20843.299999999996
127,2020-07-17,4492.0,3619.9,4036.75,4927.25,5413.4,486.0,282.75,363.5,630.5,782.7,11314.5,8253.4,9330.25,12970.75,14532.55,16.0,8.45,12.5,19.0,27.549999999999997,3.0,1.0,2.0,4.0,6.0,117.0,86.15,100.25,141.75,165.39999999999998,17950.5,15110.7,16961.75,19228.75,20916.149999999998
128,2020-07-18,4525.5,3628.5,4071.5,4958.25,5461.549999999999,488.5,292.55,376.5,633.25,770.0999999999999,11371.0,8278.85,9357.0,13011.75,14593.099999999999,17.0,7.9,13.0,21.0,27.549999999999997,3.0,0.4500000000000002,2.0,4.0,6.0,117.0,86.15,101.25,141.75,165.95,18044.0,15170.400000000001,17019.0,19299.25,20981.449999999997
129,2020-07-19,4571.5,3643.05,4113.25,5009.25,5512.5,486.5,292.4,368.25,641.5,779.6499999999999,11428.5,8306.65,9382.75,13061.0,14638.45,16.5,7.9,14.25,22.5,28.0,3.0,0.4500000000000002,2.0,4.0,6.549999999999997,117.5,86.7,102.0,141.75,165.95,18140.0,15241.599999999999,17087.0,19374.5,21046.999999999996
130,2020-07-20,4600.0,3656.4,4153.0,5047.25,5566.449999999999,497.5,286.4,372.75,650.25,785.6999999999998,11481.5,8332.55,9430.0,13106.0,14693.2,17.0,8.350000000000001,15.0,21.75,27.64999999999999,3.0,0.4500000000000002,2.0,4.75,7.0,117.5,86.7,102.75,142.25,165.95,18267.0,15309.2,17144.25,19467.5,21105.649999999994
131,2020-07-21,4624.0,3669.3,4178.5,5073.75,5614.699999999999,502.5,278.20000000000005,385.25,668.5,794.4499999999998,11545.5,8357.3,9476.75,13150.0,14744.25,18.0,8.45,15.0,21.75,28.549999999999997,3.0,0.0,2.0,5.0,7.549999999999997,118.5,86.7,103.0,142.25,166.39999999999998,18388.5,15371.8,17221.25,19557.0,21184.499999999996
132,2020-07-22,4639.5,3676.75,4199.75,5112.5,5651.15,513.5,281.6,387.5,661.0,790.0999999999997,11603.5,8387.4,9523.0,13190.25,14806.5,18.0,8.9,15.0,22.75,30.0,3.0,0.4500000000000002,2.0,5.0,7.549999999999997,118.5,87.25,103.0,143.0,167.29999999999998,18517.5,15424.8,17286.5,19624.75,21243.6
133,2020-07-23,4648.5,3702.4,4213.5,5146.5,5710.099999999999,508.5,280.25,400.0,664.5,793.6499999999997,11657.0,8418.050000000001,9564.25,13228.5,14857.75,18.5,11.0,14.25,23.75,30.64999999999999,3.5,1.0,2.0,5.0,7.549999999999997,119.0,87.25,103.0,143.0,167.29999999999998,18597.5,15486.8,17354.75,19706.25,21310.599999999995
134,2020-07-24,4672.5,3712.65,4222.5,5157.0,5754.949999999999,514.5,285.9,422.0,668.5,809.8499999999997,11713.0,8445.300000000001,9615.5,13277.5,14912.949999999999,20.0,11.0,14.0,25.0,31.099999999999994,4.0,1.0,2.0,6.0,7.549999999999997,119.0,87.8,103.0,143.25,167.75,18658.0,15543.45,17408.0,19781.5,21368.949999999997
135,2020-07-25,4674.0,3728.6499999999996,4245.0,5169.5,5801.9,510.0,290.95000000000005,407.5,666.25,815.8499999999997,11762.5,8480.4,9656.75,13331.25,14966.399999999998,21.5,10.45,15.25,25.0,32.0,4.0,1.0,2.0,6.0,8.0,119.0,88.35,103.0,143.25,168.29999999999998,18734.0,15610.3,17469.75,19865.5,21451.449999999997
136,2020-07-26,4685.5,3742.05,4262.25,5192.25,5834.25,530.0,291.6,401.75,681.75,825.0499999999997,11806.0,8514.55,9691.25,13375.75,15029.25,22.0,11.45,15.25,27.0,33.19999999999999,4.0,1.4500000000000002,2.25,6.0,8.0,119.5,88.9,103.25,143.75,169.84999999999997,18783.5,15675.1,17528.0,19941.25,21533.349999999995
137,2020-07-27,4702.0,3755.4,4260.25,5198.25,5874.299999999999,530.5,298.0,410.0,693.25,851.6999999999996,11847.0,8540.75,9719.25,13426.5,15091.4,22.5,10.45,15.0,27.75,31.64999999999999,4.0,1.4500000000000002,3.0,6.0,7.0,120.0,88.9,104.0,143.75,170.29999999999998,18836.5,15737.55,17587.25,20025.5,21619.599999999995
138,2020-07-28,4713.5,3768.15,4280.25,5218.5,5897.199999999999,537.0,320.4,423.0,699.5,855.9499999999996,11890.5,8568.25,9752.5,13475.5,15152.95,22.0,11.0,14.25,28.75,31.549999999999997,4.0,1.4500000000000002,3.0,6.75,7.0,120.0,88.9,104.0,146.25,170.84999999999997,18887.5,15777.8,17648.25,20118.0,21704.999999999996
139,2020-07-29,4742.0,3782.95,4294.0,5235.75,5911.449999999999,539.0,326.25,424.25,706.75,865.4499999999996,11930.0,8599.35,9783.5,13527.5,15230.3,22.0,12.0,15.75,29.0,34.099999999999994,4.5,2.0,2.25,6.75,7.0,120.0,89.44999999999999,105.25,146.25,171.39999999999998,18943.5,15814.849999999999,17718.0,20209.75,21781.049999999996
140,2020-07-30,4748.5,3803.2,4299.75,5256.75,5935.9,512.0,327.25,426.0,707.0,864.4499999999996,11967.0,8626.45,9821.25,13578.25,15293.55,23.0,11.45,16.0,28.0,36.19999999999999,4.5,2.0,2.25,6.0,7.549999999999997,121.0,91.35,106.0,147.25,173.39999999999998,18998.0,15858.85,17774.0,20294.25,21864.899999999994
141,2020-07-31,4766.0,3823.0,4291.75,5266.0,5971.199999999999,509.0,328.35,419.5,690.0,872.1499999999996,12010.5,8650.35,9864.25,13620.75,15364.3,22.5,12.0,17.25,28.0,35.55,4.5,1.4500000000000002,3.0,7.0,8.0,121.0,91.35,108.25,147.5,175.95,19050.5,15894.75,17846.25,20373.5,21954.6
142,2020-08-01,4804.0,3849.8500000000004,4294.75,5275.5,5997.5999999999985,503.0,299.3,414.75,687.25,874.2499999999998,12052.5,8675.150000000001,9901.25,13672.25,15444.599999999999,21.5,10.45,16.0,30.0,35.099999999999994,5.0,1.0,3.0,6.0,8.549999999999997,121.5,92.35,108.25,149.75,175.95,19115.5,15943.6,17924.25,20477.0,22047.349999999995
143,2020-08-02,4806.5,3856.4,4299.75,5305.5,6034.799999999999,492.5,305.54999999999995,400.5,677.5,891.1999999999997,12079.0,8701.4,9936.75,13719.0,15492.749999999998,22.5,12.0,17.0,29.0,34.0,5.0,1.4500000000000002,3.0,6.75,8.549999999999997,122.0,92.35,108.25,149.75,175.95,19195.0,15982.3,18022.5,20543.5,22136.199999999997
144,2020-08-03,4807.0,3871.8,4299.75,5307.75,6067.4,490.0,317.54999999999995,405.0,692.75,881.6999999999997,12154.5,8729.55,9966.75,13770.5,15555.0,23.0,13.0,18.0,30.0,35.55,5.0,1.4500000000000002,3.0,6.75,8.549999999999997,122.5,92.9,108.5,149.75,176.49999999999997,19253.5,16026.65,18131.5,20620.75,22218.249999999996
145,2020-08-04,4835.5,3889.25,4330.0,5328.0,6114.199999999999,485.5,327.45,400.0,684.5,890.8499999999997,12212.5,8754.55,10001.25,13824.75,15611.55,25.0,11.9,17.25,30.75,35.0,5.0,1.4500000000000002,3.0,6.0,9.0,123.0,92.9,109.5,151.25,177.04999999999995,19306.5,16071.55,18247.5,20696.25,22303.799999999996
146,2020-08-05,4861.5,3925.7000000000003,4346.25,5350.75,6129.8499999999985,496.0,324.5,390.0,680.75,899.05,12252.5,8782.800000000001,10035.75,13871.75,15676.0,24.0,13.0,18.0,31.75,37.749999999999986,5.0,1.4500000000000002,3.0,6.0,9.0,123.0,92.9,109.5,151.5,177.04999999999995,19364.0,16113.0,18346.0,20752.0,22402.949999999997
147,2020-08-06,4874.5,3941.8500000000004,4349.25,5372.75,6159.699999999999,494.0,332.05,402.0,701.25,914.9499999999997,12292.5,8809.85,10071.0,13926.75,15746.75,22.5,13.0,18.25,31.75,37.099999999999994,5.0,1.4500000000000002,3.0,6.0,9.549999999999997,124.0,92.9,110.5,152.25,178.14999999999998,19431.5,16151.35,18456.75,20856.5,22488.899999999994
