,date,active_median,active_05,active_25,active_75,active_95,infectious_median,infectious_05,infectious_25,infectious_75,infectious_95,symptoms_median,symptoms_05,symptoms_25,symptoms_75,symptoms_95,hospitalized_median,hospitalized_05,hospitalized_25,hospitalized_75,hospitalized_95,icu_median,icu_05,icu_25,icu_75,icu_95,dead_median,dead_05,dead_25,dead_75,dead_95,immune_median,immune_05,immune_25,immune_75,immune_95
167,2020-08-26,5447.5,3761.8,4357.75,6061.0,7216.15,646.5,321.95000000000005,474.25,840.5,1279.15,13559.5,9861.2,11447.25,15267.0,19086.0,31.5,13.45,24.0,37.0,60.49999999999997,6.0,2.0,5.0,9.0,13.549999999999997,154.5,97.7,123.25,190.5,240.59999999999997,21880.5,16237.25,19738.25,24408.5,27810.699999999997
168,2020-08-27,5473.0,3796.0,4380.75,6090.75,7227.45,666.5,326.35,487.5,861.75,1269.15,13638.5,9898.95,11499.25,15355.25,19172.3,31.5,15.0,23.5,37.5,60.69999999999996,6.5,2.0,4.25,9.0,12.549999999999997,154.5,98.25,123.25,191.0,241.04999999999995,21996.5,16301.5,19818.0,24560.75,27945.899999999994
169,2020-08-28,5520.0,3833.2,4415.25,6153.75,7273.9,665.5,344.6,508.5,869.5,1257.5,13720.0,9935.599999999999,11554.75,15440.75,19245.8,33.0,17.0,23.25,37.75,62.69999999999996,7.0,2.0,4.25,9.0,13.0,155.0,99.25,123.25,191.5,243.39999999999998,22125.0,16359.099999999999,19919.25,24733.25,28081.6
170,2020-08-29,5553.5,3887.3499999999995,4438.25,6224.0,7328.4,651.0,345.4,514.75,886.5,1292.6499999999999,13801.5,9972.45,11606.75,15532.5,19323.399999999998,31.5,18.0,23.0,40.25,63.799999999999955,7.0,3.0,4.0,8.75,14.099999999999994,155.0,99.69999999999999,123.25,192.75,243.39999999999998,22260.5,16428.25,19997.0,24910.0,28246.35
171,2020-08-30,5604.0,3908.6000000000004,4462.0,6303.0,7381.15,676.5,377.35,514.0,922.75,1329.0,13876.0,10016.9,11659.25,15628.75,19398.1,33.0,20.9,24.25,45.75,67.79999999999995,7.0,3.0,4.25,8.75,15.099999999999994,155.5,100.25,123.5,194.5,244.84999999999997,22411.0,16500.949999999997,20082.75,25090.75,28384.699999999997
172,2020-08-31,5641.0,3926.95,4475.5,6375.75,7429.25,680.5,389.35,522.5,945.25,1384.8999999999999,13956.0,10063.05,11721.5,15727.5,19480.85,32.5,20.45,25.25,45.0,67.54999999999994,7.0,2.45,4.0,8.75,14.549999999999997,157.5,101.35,124.0,196.5,247.39999999999998,22557.5,16572.35,20176.25,25274.5,28534.85
173,2020-09-01,5699.0,3942.75,4501.75,6463.0,7489.95,692.0,396.45,536.75,941.5,1430.1499999999999,14042.0,10103.8,11781.75,15842.25,19573.199999999997,31.5,21.0,24.0,46.75,70.34999999999995,7.0,2.45,5.0,9.0,14.549999999999997,158.0,101.35,125.0,197.75,248.84999999999997,22720.5,16649.65,20266.75,25451.75,28679.799999999996
174,2020-09-02,5785.5,4002.8,4537.0,6612.5,7600.75,712.0,412.9,538.25,971.25,1490.6,14124.0,10152.55,11836.0,15958.75,19652.449999999997,33.0,20.9,26.0,48.25,71.69999999999996,7.0,3.45,5.0,9.75,14.549999999999997,159.0,101.9,125.0,198.5,249.85,22878.5,16722.65,20351.25,25657.75,28823.35
175,2020-09-03,5885.0,4052.8,4579.0,6772.0,7709.299999999999,732.5,438.9,545.25,1011.25,1510.1,14210.5,10192.6,11900.75,16085.0,19740.0,34.0,20.35,25.25,47.0,68.49999999999997,6.5,3.45,5.0,10.5,15.649999999999991,159.5,102.44999999999999,125.0,199.5,250.84999999999997,23034.5,16805.9,20452.25,25869.75,29005.499999999993
176,2020-09-04,5986.0,4118.6,4622.5,6955.0,7860.15,741.5,462.85,576.75,1072.5,1539.4,14272.0,10235.7,11964.75,16196.0,19845.549999999996,33.0,18.8,25.25,48.0,69.84999999999998,6.0,3.45,4.0,10.5,15.649999999999991,160.0,103.0,125.5,200.5,252.5,23211.0,16897.8,20538.0,26061.0,29179.649999999994
177,2020-09-05,6075.5,4181.950000000001,4669.5,7075.5,8009.3,808.5,488.15,606.5,1129.25,1626.7999999999997,14336.0,10281.45,12026.25,16315.0,19941.1,33.5,17.900000000000002,27.0,49.5,71.04999999999997,6.0,3.0,4.25,10.5,16.549999999999997,160.5,103.9,125.75,200.75,253.39999999999998,23399.5,16985.55,20634.25,26270.5,29359.499999999996
178,2020-09-06,6188.0,4243.05,4742.75,7197.5,8173.15,876.0,512.55,657.0,1205.5,1734.0499999999997,14431.0,10334.95,12092.25,16400.25,20044.85,34.5,16.150000000000002,26.5,49.75,71.04999999999997,7.5,3.0,5.0,10.75,15.649999999999991,161.0,104.80000000000001,126.0,202.75,254.49999999999994,23589.5,17067.9,20735.25,26505.75,29535.949999999993
179,2020-09-07,6300.0,4319.35,4846.25,7350.75,8374.75,928.5,545.25,714.0,1296.5,1851.3999999999996,14530.5,10390.2,12180.75,16498.5,20149.35,36.0,17.7,29.0,51.0,73.14999999999996,6.5,3.45,5.25,11.0,14.649999999999991,162.0,105.35,126.25,204.25,256.69999999999993,23782.5,17161.95,20824.5,26728.75,29697.149999999994
180,2020-09-08,6412.0,4405.2,4986.25,7518.0,8590.2,980.5,581.2,757.5,1376.75,1947.5999999999995,14628.0,10450.1,12257.75,16599.0,20259.449999999997,38.0,17.7,29.25,48.5,76.14999999999996,6.5,3.45,5.0,10.75,15.099999999999994,163.5,106.35,126.5,205.5,259.04999999999995,23988.5,17247.85,20898.0,26887.0,29828.849999999995
181,2020-09-09,6557.0,4517.05,5138.5,7705.0,8841.4,1049.0,629.1,835.25,1474.75,2084.8499999999995,14736.0,10510.95,12353.5,16711.5,20374.6,38.5,18.700000000000003,30.25,48.75,80.04999999999997,7.5,3.0,5.0,9.0,15.549999999999997,164.0,108.25,127.25,206.75,261.5,24181.0,17348.7,20974.25,27071.75,29985.899999999994
182,2020-09-10,6694.5,4658.1,5286.25,7918.75,9161.45,1119.0,671.5,881.0,1568.75,2234.8499999999995,14861.5,10574.5,12454.5,16823.0,20498.9,38.5,17.6,30.5,47.5,79.59999999999997,7.5,3.0,5.25,10.0,16.0,164.5,108.25,127.5,207.75,263.04999999999995,24367.5,17453.95,21049.25,27268.75,30146.649999999994
183,2020-09-11,6855.0,4782.4,5435.25,8125.75,9570.7,1184.5,722.9000000000001,948.25,1686.5,2372.0999999999995,14988.5,10657.05,12556.0,16939.75,20626.949999999997,40.0,16.700000000000003,33.25,48.75,81.79999999999995,7.5,3.0,6.0,10.75,16.549999999999997,166.0,108.7,128.5,208.75,265.5,24553.5,17570.0,21135.5,27479.5,30314.299999999996
184,2020-09-12,7015.0,4920.3,5614.25,8351.75,9995.849999999999,1241.0,771.8,1019.25,1787.75,2583.899999999999,15126.0,10744.1,12667.25,17056.25,20778.15,38.5,19.150000000000002,33.0,50.0,84.59999999999997,8.0,3.0,6.25,10.0,16.64999999999999,166.5,111.25,128.75,209.5,266.94999999999993,24745.0,17691.1,21246.75,27707.0,30518.449999999993
185,2020-09-13,7268.5,5079.25,5795.0,8613.25,10468.8,1316.5,842.25,1114.0,1904.25,2783.7999999999993,15276.0,10840.3,12785.5,17184.5,20925.549999999996,42.0,17.05,33.25,50.5,88.59999999999997,8.0,3.0,6.25,10.0,15.649999999999991,168.0,112.35,128.75,210.75,268.5,24927.0,17825.55,21364.0,27912.25,30708.34999999999
186,2020-09-14,7519.0,5225.45,5995.5,8854.5,10965.449999999997,1411.0,918.85,1193.5,1996.0,3045.199999999999,15434.5,10944.8,12901.75,17333.75,21090.949999999997,45.0,18.700000000000003,37.25,52.75,92.84999999999998,8.0,3.0,7.0,11.0,15.649999999999991,168.0,113.35,129.5,212.0,272.15,25151.0,17982.25,21536.5,28163.25,30904.549999999996
187,2020-09-15,7746.5,5383.8,6210.75,9109.5,11666.699999999997,1513.0,940.5,1258.5,2124.0,3214.5499999999993,15538.5,11044.65,13041.75,17476.25,21258.65,48.0,19.150000000000002,37.5,56.0,99.55,8.0,3.45,6.25,11.75,16.099999999999994,168.0,114.9,131.25,214.0,273.69999999999993,25379.5,18156.699999999997,21717.75,28449.5,31108.499999999993
188,2020-09-16,7996.0,5535.85,6463.75,9401.75,12334.749999999996,1610.5,1022.3499999999999,1358.25,2244.25,3447.1499999999987,15637.0,11162.5,13194.0,17638.75,21453.449999999997,51.5,21.050000000000004,38.5,59.25,103.0,8.0,3.45,6.25,11.0,16.549999999999997,169.0,115.44999999999999,132.75,214.75,275.24999999999994,25642.0,18338.5,21921.75,28718.0,31426.299999999996
189,2020-09-17,8187.5,5691.200000000001,6718.75,9763.5,13096.649999999998,1725.0,1094.3,1416.5,2398.75,3738.9999999999986,15753.5,11281.650000000001,13366.0,17852.75,21759.9,51.0,23.6,42.25,64.0,103.59999999999997,9.0,4.0,7.0,12.5,17.549999999999997,169.5,115.9,133.5,214.75,278.8999999999999,25920.5,18519.45,22147.75,29005.75,31796.649999999994
190,2020-09-18,8438.0,5894.6,6953.75,10178.5,13968.599999999997,1863.5,1172.65,1529.25,2548.0,3993.2999999999984,15925.0,11410.099999999999,13540.0,18051.0,22105.6,54.5,23.8,43.25,67.0,119.29999999999998,9.0,4.0,7.25,13.0,19.549999999999997,169.5,116.8,135.25,214.75,279.9,26169.5,18716.5,22364.0,29320.5,32201.999999999996
191,2020-09-19,8719.0,6072.75,7233.0,10494.0,14869.949999999995,1965.5,1227.3000000000002,1599.25,2710.25,4275.999999999998,16102.0,11550.2,13722.0,18254.75,22453.55,58.5,24.35,46.5,71.75,122.1,10.0,4.45,8.25,13.75,21.099999999999994,170.5,118.7,136.25,214.75,281.34999999999997,26400.5,18932.05,22613.5,29667.0,32650.949999999997
192,2020-09-20,9005.0,6257.049999999999,7518.75,10849.25,15844.949999999995,2076.5,1301.3000000000002,1659.0,2836.75,4613.999999999997,16299.0,11692.1,13913.75,18476.25,22864.6,61.5,24.700000000000003,48.25,79.0,126.55,11.5,4.45,8.0,15.0,24.549999999999997,172.0,119.25,136.75,215.75,284.34999999999997,26638.5,19154.8,22877.25,29982.5,33113.45
193,2020-09-21,9267.0,6436.0,7814.0,11253.5,16979.849999999995,2209.5,1369.95,1733.5,3023.25,4911.349999999997,16506.0,11851.150000000001,14118.75,18715.25,23327.949999999997,62.5,29.15,48.25,79.5,126.49999999999997,13.0,5.45,9.25,15.75,25.549999999999997,172.0,119.7,138.5,218.0,286.44999999999993,26867.0,19401.1,23151.0,30320.5,33592.9
194,2020-09-22,9585.0,6669.7,8133.0,11699.0,18296.299999999996,2346.5,1471.1,1859.75,3223.25,5245.2999999999965,16724.0,12025.7,14346.75,19032.5,23819.049999999996,69.0,33.8,50.25,81.75,133.1,13.0,5.9,9.25,15.75,27.0,173.0,120.7,138.5,219.5,289.9,27118.0,19646.6,23431.75,30703.5,34120.9
195,2020-09-23,9900.5,6896.950000000001,8438.5,12174.0,19677.849999999995,2517.0,1525.7,1972.0,3351.0,5602.699999999996,16949.5,12204.25,14562.0,19443.0,24318.899999999994,70.0,34.25,55.75,88.0,139.29999999999998,13.0,6.3500000000000005,10.0,16.75,29.0,174.0,121.15,140.75,221.0,292.79999999999995,27410.0,19918.6,23749.0,31200.75,34792.399999999994
196,2020-09-24,10236.5,7118.45,8774.0,12683.75,21037.749999999993,2675.0,1646.8,2069.25,3567.0,6022.949999999995,17194.0,12384.650000000001,14795.25,19953.25,24877.049999999996,74.0,38.45,59.25,92.75,149.95,13.5,6.9,10.0,19.25,30.0,176.5,122.69999999999999,142.5,221.25,295.44999999999993,27682.5,20201.0,24111.75,31932.25,35501.549999999996
197,2020-09-25,10614.5,7377.25,9101.0,13265.25,22500.09999999999,2816.5,1703.15,2196.5,3769.25,6530.849999999995,17461.5,12596.900000000001,15054.0,20355.25,25313.84999999999,80.0,42.7,64.25,96.75,156.95,15.0,7.45,11.25,19.75,33.0,177.5,123.80000000000001,143.25,224.5,296.99999999999994,27978.5,20508.699999999997,24461.5,32401.0,36214.649999999994
198,2020-09-26,10971.0,7624.3,9504.5,13818.75,24198.399999999994,3016.0,1765.0500000000002,2303.25,3953.75,7114.449999999994,17734.0,12795.45,15323.25,20614.75,25667.999999999993,81.5,41.6,67.0,104.5,165.75,15.5,7.9,13.0,21.0,34.0,178.0,124.9,145.0,227.25,301.6499999999999,28350.0,20825.1,24815.75,32804.75,37030.549999999996
199,2020-09-27,11451.0,7873.299999999999,9937.0,14464.5,26143.399999999994,3195.0,1887.75,2455.75,4243.0,7739.149999999993,18043.5,13022.65,15607.5,20938.25,26059.249999999993,86.0,42.7,73.25,106.0,178.04999999999995,16.5,8.350000000000001,13.0,21.75,36.55,181.0,127.0,146.0,227.5,303.8499999999999,28747.5,21195.85,25213.25,33218.0,37870.74999999999
200,2020-09-28,11925.0,8117.1,10413.75,15098.5,28152.699999999997,3366.0,1964.9500000000003,2565.25,4554.25,8411.999999999993,18356.5,13257.099999999999,15915.0,21416.75,26464.34999999999,89.0,45.05,76.75,110.75,195.79999999999995,18.0,8.9,13.25,23.5,39.64999999999999,182.5,128.45,148.25,228.5,306.29999999999995,29186.0,21554.550000000003,25646.0,33650.25,38779.749999999985
201,2020-09-29,12465.5,8389.95,10863.25,15843.0,30350.799999999996,3517.5,2046.05,2715.5,4884.0,9189.899999999992,18687.5,13511.25,16245.75,21980.0,26912.299999999992,94.0,47.5,79.25,117.75,205.8499999999999,19.5,8.9,14.0,25.5,41.099999999999994,184.0,128.45,149.25,230.25,311.5999999999999,29658.0,21958.75,26072.25,34090.75,39967.499999999985
202,2020-09-30,13052.5,8704.0,11453.5,16664.75,32890.649999999994,3711.0,2132.25,2864.25,5280.75,10142.649999999992,19046.0,13781.55,16584.75,22561.75,27370.199999999993,98.5,51.150000000000006,82.5,136.0,210.5999999999999,20.0,8.9,15.0,26.75,41.0,187.5,132.45,151.25,232.25,315.8499999999999,30133.0,22305.050000000003,26541.25,34612.0,41452.64999999999
203,2020-10-01,13776.0,8976.75,12064.25,17573.5,35777.45,3917.5,2220.05,3056.5,5751.5,11129.299999999992,19457.0,14054.35,16942.75,22983.0,28109.099999999995,105.0,56.05,90.75,147.75,216.09999999999994,19.0,9.45,16.0,29.75,45.099999999999994,190.5,133.45,153.75,234.0,318.8499999999999,30616.0,22654.55,27043.5,35115.75,43055.34999999999
204,2020-10-02,14621.0,9334.25,12694.25,18676.0,39290.04999999999,4200.0,2345.85,3194.5,6197.5,12150.69999999999,19880.0,14364.65,17326.5,23428.25,28876.449999999997,108.0,61.650000000000006,99.25,152.75,236.3499999999999,21.0,10.45,17.0,30.75,46.099999999999994,193.0,135.45,155.25,236.5,324.5999999999999,31155.5,23027.8,27592.75,35920.5,44867.349999999984
205,2020-10-03,15508.0,9741.150000000001,13320.25,19947.0,43202.84999999999,4463.5,2416.1000000000004,3353.75,6696.0,13318.89999999999,20316.0,14684.35,17764.5,24099.5,29717.399999999998,113.0,68.1,104.5,167.0,248.64999999999992,22.5,11.45,19.0,32.0,50.949999999999974,195.0,137.45,155.75,240.0,329.4999999999999,31724.0,23426.3,28149.0,36613.75,46908.69999999998
206,2020-10-04,16369.5,10172.2,14147.25,21459.0,47478.95,4813.5,2565.3500000000004,3535.0,7424.75,14741.599999999988,20753.5,14998.25,18279.25,24774.25,30744.85,125.0,71.65,108.25,180.75,271.9999999999999,24.5,11.9,19.0,34.5,53.749999999999986,197.5,138.45,157.75,245.75,334.0499999999999,32316.0,23837.8,28720.0,37326.25,49049.499999999985
207,2020-10-05,17360.0,10641.2,14955.75,23256.5,52262.84999999999,5254.5,2762.95,3853.5,8275.25,16680.949999999986,21175.0,15339.0,18686.25,25532.5,32027.6,130.0,75.1,119.0,188.75,297.29999999999984,26.0,12.9,20.25,38.5,60.04999999999997,200.0,139.45,157.75,247.25,337.5999999999999,32941.5,24264.15,29320.5,38097.5,51152.44999999999
208,2020-10-06,18676.0,11158.3,15952.75,25307.5,57805.45,5759.5,2924.1,4208.0,9193.5,18802.29999999999,21629.0,15721.0,19030.25,26421.5,33797.5,140.5,84.0,122.0,196.5,322.4999999999999,27.0,14.0,20.0,39.75,66.04999999999997,202.5,142.45,161.0,252.75,344.2499999999999,33593.0,24685.9,29929.5,38852.0,53516.84999999999
209,2020-10-07,20156.0,11729.0,17108.75,27628.0,64249.09999999999,6326.5,3132.1499999999996,4530.25,10260.75,21128.04999999999,22131.5,16127.15,19504.5,27392.5,35826.24999999999,147.5,86.35,126.5,217.25,346.39999999999986,29.0,14.350000000000001,23.25,44.75,70.39999999999998,206.0,144.0,163.0,256.5,348.69999999999993,34319.5,25140.199999999997,30579.75,39673.5,56036.04999999999
210,2020-10-08,21777.5,12384.0,18358.25,30346.25,71560.7,6799.0,3317.1,4868.75,11505.5,23697.749999999985,22661.5,16580.9,20025.0,28436.75,38086.34999999999,153.5,89.25,130.5,225.0,382.7499999999999,30.5,15.350000000000001,25.25,46.5,74.04999999999997,208.0,144.9,165.75,260.25,354.3499999999999,35066.0,25640.75,31334.75,40620.5,58918.34999999999
211,2020-10-09,23756.0,13154.7,19598.25,33299.0,79648.6,7362.5,3545.6000000000004,5346.5,12958.5,26617.74999999998,23263.5,16968.55,20586.5,29701.25,40686.74999999999,164.0,97.80000000000001,137.0,249.25,430.39999999999986,31.5,15.45,26.0,47.5,83.04999999999997,210.0,146.25,167.5,262.0,360.7999999999999,35914.0,26172.25,32125.5,41808.0,62214.59999999999
212,2020-10-10,25798.5,13943.650000000001,20908.5,36639.25,88900.45,8064.5,3810.3,5828.25,14689.75,30071.69999999998,23914.0,17401.800000000003,21111.75,31011.0,43579.399999999994,179.5,100.1,141.5,275.75,471.24999999999983,32.5,15.0,26.25,52.75,88.14999999999996,212.0,147.8,170.25,264.5,370.7499999999999,36848.0,26791.9,32959.0,43210.0,65911.79999999999
213,2020-10-11,28213.5,14705.650000000001,22393.0,40282.75,99287.4,8815.5,4098.6,6367.0,16510.5,34026.949999999975,24735.5,17866.65,21698.5,32289.75,46886.249999999985,194.0,103.45,151.75,298.5,524.4499999999998,36.5,16.0,27.25,54.25,99.89999999999995,215.0,149.8,172.0,268.75,382.4499999999999,38121.5,27415.4,33760.5,44557.0,70123.9
214,2020-10-12,30871.0,15523.95,23959.0,43830.0,111009.95,9756.5,4464.15,6977.75,18386.75,38226.24999999998,25752.5,18373.55,22343.5,33441.0,50698.94999999998,215.0,102.75,157.5,328.0,585.5499999999998,38.5,17.450000000000003,29.0,60.25,109.99999999999994,218.0,153.45,174.25,274.25,394.0499999999999,39515.0,28095.7,34624.25,45902.5,74843.7
215,2020-10-13,33656.0,16453.45,25583.0,47431.25,124198.65,10969.0,4865.3,7564.0,20940.0,43165.99999999997,26710.5,18932.75,23061.0,34743.25,54972.94999999998,230.0,112.4,166.25,358.75,651.5999999999998,42.0,17.900000000000002,31.0,66.25,119.54999999999994,223.5,155.9,175.0,281.25,403.8499999999999,41069.0,29009.2,35366.5,47496.75,80297.0
216,2020-10-14,36518.5,17526.65,27441.25,51525.5,138816.0,12384.0,5278.6,8249.75,23625.5,48540.09999999997,27782.0,19491.0,23839.75,36105.0,59860.299999999974,246.5,117.1,177.0,411.25,721.5999999999998,46.5,19.45,33.25,74.0,132.19999999999993,228.0,160.45,177.25,291.0,416.54999999999995,42732.5,29819.9,36442.75,49229.5,86595.45
217,2020-10-15,39337.5,18498.95,29086.5,55320.25,152144.55,13974.0,5707.200000000001,9096.5,26068.0,54565.04999999996,29140.5,20153.05,24688.0,37637.75,65427.74999999997,265.0,128.1,192.25,455.75,778.5999999999997,49.5,20.9,36.5,82.0,142.74999999999994,231.0,162.0,182.5,299.25,428.04999999999995,44059.5,30597.300000000003,37466.5,51132.25,93637.84999999999
218,2020-10-16,42510.5,19564.75,30868.5,59444.0,166942.59999999998,15589.0,6262.85,10052.75,28695.0,61294.14999999996,30476.5,20868.7,25625.25,39449.75,71621.19999999997,294.5,140.8,206.25,498.75,882.9999999999998,53.5,22.8,40.25,90.5,159.99999999999994,233.0,164.9,188.0,307.0,441.75,45619.5,31395.55,38602.0,53273.0,101747.74999999997
219,2020-10-17,45617.0,20558.9,32575.0,63395.25,180936.3,17270.0,6756.05,11033.0,31185.75,68756.39999999997,31792.5,21656.25,26645.75,41505.0,78685.09999999995,315.5,153.20000000000002,218.5,553.5,998.1499999999997,57.5,26.8,41.5,96.75,178.64999999999992,237.0,168.9,193.0,318.0,460.0,47513.5,32288.5,39827.0,55718.0,110892.34999999998
220,2020-10-18,48994.0,21637.8,34372.0,67806.5,196376.19999999998,18502.5,7226.3,11822.0,33626.75,73892.34999999995,33167.0,22451.699999999997,27691.5,43803.5,86578.84999999995,338.0,164.65,235.0,608.25,1130.3999999999996,61.0,28.8,46.0,107.5,198.19999999999993,242.5,174.45,197.0,337.25,479.59999999999997,49563.0,33286.2,41381.0,58510.75,121238.14999999997
221,2020-10-19,52669.5,22805.0,36390.0,72545.0,212695.75,19575.0,7628.5,12510.5,35895.75,79494.04999999994,34675.0,23287.1,28671.5,46368.25,95259.94999999992,360.0,183.5,255.5,668.0,1271.4999999999995,65.0,29.8,48.25,115.75,229.54999999999993,247.0,178.45,204.5,348.0,503.4,51779.5,34382.5,43053.0,61822.75,132905.39999999997
222,2020-10-20,55986.5,23804.35,38040.25,77297.75,227738.55,20410.5,7962.550000000001,13131.25,38131.0,83422.29999999993,36531.0,24171.4,29688.25,48714.0,104614.89999999994,395.0,196.64999999999998,281.5,726.5,1420.4499999999998,70.5,30.6,49.5,127.25,259.2999999999999,253.5,181.9,212.25,359.25,522.8,54887.5,35550.75,44845.5,65493.25,146164.84999999995
223,2020-10-21,59271.5,24773.65,39564.25,82282.0,242122.6,21350.5,8348.800000000001,13768.0,40467.5,88254.59999999992,38637.5,25102.4,30774.25,51217.25,114604.14999999992,429.0,206.9,307.75,809.75,1613.4999999999995,78.0,32.5,53.0,143.0,287.59999999999997,258.0,185.8,215.75,371.75,538.0,58735.5,36865.0,46816.0,69230.75,160680.69999999992
224,2020-10-22,62648.0,25798.1,41187.5,87623.5,256317.65,22253.5,8721.35,14341.75,42483.5,93212.49999999991,40788.5,26202.65,32296.75,53872.0,125109.6999999999,463.5,217.75,334.5,880.75,1791.3499999999997,86.0,36.6,57.0,161.75,325.44999999999993,262.0,190.45,226.75,382.25,560.0999999999999,62873.0,38242.1,48946.5,72981.75,176596.2499999999
225,2020-10-23,66135.5,26768.5,42684.5,93375.0,270676.25,22793.5,8984.300000000001,14794.75,44335.25,96579.8999999999,43126.5,27395.800000000003,33915.25,57370.75,136119.8999999999,518.0,231.8,359.0,974.0,1994.1999999999998,91.0,40.150000000000006,61.0,177.25,364.14999999999986,273.0,195.15,233.25,391.75,575.5999999999999,67416.5,39752.85,51196.0,76784.75,193135.1999999999
226,2020-10-24,69462.0,27763.050000000003,44124.75,99610.25,284703.64999999997,23364.5,9109.3,15078.5,46071.75,98785.09999999989,45517.5,28634.45,35173.75,61546.5,147695.39999999988,573.0,253.3,373.25,1073.25,2221.45,99.5,42.25,66.5,189.25,405.74999999999994,284.5,198.8,241.0,402.5,598.8999999999999,71044.5,41295.05,53504.0,80859.5,209138.49999999988
227,2020-10-25,71915.5,28492.85,45168.0,104424.5,295051.94999999995,23776.5,9147.650000000001,15434.25,47755.75,100602.79999999989,47915.0,29894.699999999997,36353.5,65939.25,159504.69999999987,616.5,260.85,399.25,1185.0,2427.2,108.5,45.25,71.75,207.75,444.3999999999999,297.0,204.35,247.75,419.25,614.7999999999997,74922.5,42927.15,55827.75,85383.75,225714.64999999988
228,2020-10-26,74282.5,29171.95,46214.25,109230.25,304682.6,24143.0,9286.050000000001,15770.75,49293.0,102556.04999999987,50383.0,31178.950000000004,37558.75,70681.25,171633.09999999986,671.0,279.05,426.5,1293.5,2668.3999999999996,114.5,51.6,80.0,224.5,484.9,310.5,210.7,256.75,433.5,646.7499999999997,78931.0,44682.15,58062.5,90049.5,242743.5999999999
229,2020-10-27,76289.0,29727.200000000004,46935.0,113466.5,312072.99999999994,24322.5,9366.900000000001,15830.0,49672.25,104148.24999999987,52955.0,32423.15,39130.5,75643.0,183776.19999999984,723.5,298.29999999999995,451.75,1407.75,2894.3999999999996,124.0,57.050000000000004,86.5,246.0,526.8999999999999,326.0,213.7,266.0,453.75,686.9999999999998,82914.0,46451.3,60324.5,95041.0,260286.3999999999
230,2020-10-28,77762.0,30189.800000000003,47418.75,117154.25,318392.5999999999,23943.5,9186.650000000001,15726.75,49604.75,102393.49999999985,55519.0,33666.95,40734.25,80754.0,196117.2999999998,775.0,309.85,481.0,1507.5,3158.0999999999995,129.0,61.349999999999994,91.75,257.5,569.3499999999999,343.5,217.15,273.75,471.75,735.2999999999997,87090.5,48150.7,62683.25,101065.5,277987.3999999999
231,2020-10-29,78744.0,30567.75,47781.0,120386.0,323449.59999999986,23608.5,8915.800000000001,15334.75,47701.75,100343.59999999986,58082.5,34869.15,42318.75,85727.25,208408.39999999982,811.0,323.29999999999995,515.75,1626.0,3393.85,138.0,62.6,99.25,283.25,624.45,361.5,222.7,283.25,493.25,786.8999999999997,91360.5,49708.5,65014.5,107920.75,295848.04999999993
232,2020-10-30,79307.5,30846.550000000003,47968.5,123147.5,327231.1999999999,23024.0,8523.650000000001,14778.0,45399.5,96916.99999999985,60537.5,36015.15,43892.75,90617.5,218818.69999999984,867.5,332.65,545.75,1728.5,3599.1,149.5,65.25,106.0,307.5,663.65,381.0,230.8,292.25,522.75,843.6999999999998,95648.0,51218.75,67400.0,115024.0,313429.59999999986
233,2020-10-31,79482.5,30989.550000000003,48029.75,125433.75,329284.8999999999,22319.0,8178.200000000001,14225.0,42967.25,93106.94999999985,62902.0,37163.3,45275.5,95366.75,228765.3499999998,924.5,351.7,573.25,1815.25,3849.3,162.5,68.25,113.75,327.75,709.4499999999998,404.5,235.7,297.75,553.25,903.7499999999999,99871.0,52717.649999999994,69830.75,121920.75,330934.04999999993
234,2020-11-01,79321.0,31084.9,47929.25,127138.0,329750.59999999986,21526.0,7868.75,13649.0,40436.5,89331.99999999985,65216.0,38251.1,46561.25,99286.75,238137.2999999998,958.0,367.15,587.75,1876.25,4060.8999999999996,170.0,69.9,118.25,350.0,746.9999999999999,430.0,243.6,305.25,572.25,958.8,104010.0,54153.649999999994,72325.5,128749.75,347888.4999999999
235,2020-11-02,78934.5,31001.600000000002,47582.25,128319.25,329022.09999999986,20562.5,7485.550000000001,12945.5,37993.5,85134.09999999986,67407.5,39332.1,47768.25,102791.5,246973.7999999998,998.0,375.85,604.5,1947.0,4233.1,177.0,72.45,122.5,361.5,786.3499999999999,453.5,252.4,313.75,593.5,1031.8,108137.5,55586.600000000006,74779.0,135509.5,364346.5999999999
236,2020-11-03,78189.0,30872.35,47227.25,128870.5,326896.19999999984,19642.0,7098.85,12358.75,35616.0,81129.89999999985,69419.0,40348.95,48929.5,106126.0,255361.5499999998,1026.5,396.95000000000005,612.0,2056.5,4388.549999999999,190.0,75.45,123.25,383.75,819.8499999999999,470.5,264.4,327.25,620.5,1109.2499999999998,112055.5,56902.7,77213.75,142072.0,379899.79999999993
237,2020-11-04,77230.0,30697.800000000003,46658.5,127960.0,323557.3999999998,18767.0,6739.6,11704.75,33540.0,77608.59999999986,71406.0,41282.55,50044.25,109214.75,263269.0999999998,1068.5,396.7,627.0,2110.25,4514.15,199.5,78.9,122.5,390.5,856.05,490.0,275.85,340.25,643.5,1193.5499999999997,115785.5,58226.8,79548.25,148345.25,394569.44999999995
